code,name,market,sector33,sector17,size
8214,ＡＯＫＩホールディングス,prime,小売業,小売,small1
8217,オークワ,prime,小売業,小売,small2
8218,コメリ,prime,小売業,小売,small1
8219,青山商事,prime,小売業,小売,small1
8225,タカチホ,standard,卸売業,商社・卸売,none
8226,理経,standard,卸売業,商社・卸売,none
8227,しまむら,prime,小売業,小売,mid400
8230,はせがわ,standard,小売業,小売,none
8233,高島屋,prime,小売業,小売,mid400
8237,松屋,prime,小売業,小売,small1
8242,エイチ・ツー・オー　リテイリング,prime,小売業,小売,mid400
8244,近鉄百貨店,standard,小売業,小売,small2
8247,大和,standard,小売業,小売,none
8252,丸井グループ,prime,小売業,小売,mid400
8253,クレディセゾン,prime,その他金融業,金融（除く銀行）,mid400
8254,さいか屋,standard,小売業,小売,none
8255,アクシアル　リテイリング,prime,小売業,小売,small2
8260,井筒屋,standard,小売業,小売,none
8267,イオン,prime,小売業,小売,large70
8273,イズミ,prime,小売業,小売,small1
8275,フォーバル,standard,卸売業,商社・卸売,small2
8276,平和堂,prime,小売業,小売,small1
8278,フジ,prime,小売業,小売,small1
8281,ゼビオホールディングス,prime,小売業,小売,small1
8282,ケーズホールディングス,prime,小売業,小売,mid400
8283,ＰＡＬＴＡＣ,prime,卸売業,商社・卸売,none
8285,三谷産業,standard,卸売業,商社・卸売,small2
8291,日産東京販売ホールディングス,standard,小売業,小売,none
8303,ＳＢＩ新生銀行,prime,銀行業,銀行,mid400
8304,あおぞら銀行,prime,銀行業,銀行,mid400
8306,三菱ＵＦＪフィナンシャル・グループ,prime,銀行業,銀行,core30
8308,りそなホールディングス,prime,銀行業,銀行,large70
8309,三井住友トラストグループ,prime,銀行業,銀行,large70
8316,三井住友フィナンシャルグループ,prime,銀行業,銀行,core30
8331,千葉銀行,prime,銀行業,銀行,mid400
8334,群馬銀行,prime,銀行業,銀行,mid400
8336,武蔵野銀行,prime,銀行業,銀行,small1
8337,千葉興業銀行,prime,銀行業,銀行,small1
8338,筑波銀行,prime,銀行業,銀行,small2
8341,七十七銀行,prime,銀行業,銀行,mid400
8343,秋田銀行,prime,銀行業,銀行,small2
8344,山形銀行,prime,銀行業,銀行,small2
8345,岩手銀行,prime,銀行業,銀行,small2
8346,東邦銀行,prime,銀行業,銀行,small1
8349,東北銀行,standard,銀行業,銀行,none
8354,ふくおかフィナンシャルグループ,prime,銀行業,銀行,mid400
8358,スルガ銀行,prime,銀行業,銀行,small1
8359,八十二長野銀行,prime,銀行業,銀行,mid400
8360,山梨中央銀行,prime,銀行業,銀行,small1
8361,大垣共立銀行,prime,銀行業,銀行,small1
8362,福井銀行,prime,銀行業,銀行,small2
8364,清水銀行,prime,銀行業,銀行,small2
8365,富山銀行,standard,銀行業,銀行,none
8366,滋賀銀行,prime,銀行業,銀行,small1
8367,南都銀行,prime,銀行業,銀行,small1
8368,百五銀行,prime,銀行業,銀行,small1
8370,紀陽銀行,prime,銀行業,銀行,small1
8377,ほくほくフィナンシャルグループ,prime,銀行業,銀行,mid400
8381,山陰合同銀行,prime,銀行業,銀行,small1
8383,鳥取銀行,standard,銀行業,銀行,none
8386,百十四銀行,prime,銀行業,銀行,small1
8387,四国銀行,prime,銀行業,銀行,small2
8388,阿波銀行,prime,銀行業,銀行,small1
8392,大分銀行,prime,銀行業,銀行,small2
8393,宮崎銀行,prime,銀行業,銀行,small2
8395,佐賀銀行,prime,銀行業,銀行,small2
8399,琉球銀行,prime,銀行業,銀行,small1
8410,セブン銀行,prime,銀行業,銀行,mid400
8411,みずほフィナンシャルグループ,prime,銀行業,銀行,core30
8416,高知銀行,standard,銀行業,銀行,none
8418,山口フィナンシャルグループ,prime,銀行業,銀行,mid400
8424,芙蓉総合リース,prime,その他金融業,金融（除く銀行）,mid400
8425,みずほリース,prime,その他金融業,金融（除く銀行）,small1
8439,東京センチュリー,prime,その他金融業,金融（除く銀行）,mid400
8473,ＳＢＩホールディングス,prime,証券、商品先物取引業,金融（除く銀行）,mid400
8508,Ｊトラスト,standard,その他金融業,金融（除く銀行）,none
8511,日本証券金融,prime,その他金融業,金融（除く銀行）,small1
8518,日本アジア投資,standard,証券、商品先物取引業,金融（除く銀行）,none
8522,名古屋銀行,prime,銀行業,銀行,small1
8524,北洋銀行,prime,銀行業,銀行,small1
8537,大光銀行,standard,銀行業,銀行,none
8541,愛媛銀行,prime,銀行業,銀行,small2
8542,トマト銀行,standard,銀行業,銀行,none
8544,京葉銀行,prime,銀行業,銀行,small1
8550,栃木銀行,prime,銀行業,銀行,small2
8551,北日本銀行,prime,銀行業,銀行,small2
8558,東和銀行,prime,銀行業,銀行,small2
8562,福島銀行,standard,銀行業,銀行,none
8563,大東銀行,standard,銀行業,銀行,none
8566,リコーリース,prime,その他金融業,金融（除く銀行）,small1
8570,イオンフィナンシャルサービス,prime,その他金融業,金融（除く銀行）,mid400
8572,アコム,standard,その他金融業,金融（除く銀行）,mid400
8584,ジャックス,prime,その他金融業,金融（除く銀行）,small1
8585,オリエントコーポレーション,prime,その他金融業,金融（除く銀行）,small1
8591,オリックス,prime,その他金融業,金融（除く銀行）,large70
8593,三菱ＨＣキャピタル,prime,その他金融業,金融（除く銀行）,mid400
8595,ジャフコ　グループ,prime,証券、商品先物取引業,金融（除く銀行）,mid400
8596,九州リースサービス,standard,その他金融業,金融（除く銀行）,none
8600,トモニホールディングス,prime,銀行業,銀行,small1
8601,大和証券グループ本社,prime,証券、商品先物取引業,金融（除く銀行）,mid400
8604,野村ホールディングス,prime,証券、商品先物取引業,金融（除く銀行）,large70
8609,岡三証券グループ,prime,証券、商品先物取引業,金融（除く銀行）,small1
8613,丸三証券,prime,証券、商品先物取引業,金融（除く銀行）,small1
8614,東洋証券,prime,証券、商品先物取引業,金融（除く銀行）,small2
8616,東海東京フィナンシャル・ホールディングス,prime,証券、商品先物取引業,金融（除く銀行）,small1
8617,光世証券,standard,証券、商品先物取引業,金融（除く銀行）,none
8622,水戸証券,prime,証券、商品先物取引業,金融（除く銀行）,small2
8624,いちよし証券,prime,証券、商品先物取引業,金融（除く銀行）,small2
8628,松井証券,prime,証券、商品先物取引業,金融（除く銀行）,small1
8630,ＳＯＭＰＯホールディングス,prime,保険業,金融（除く銀行）,large70
8697,日本取引所グループ,prime,その他金融業,金融（除く銀行）,large70
8698,マネックスグループ,prime,証券、商品先物取引業,金融（除く銀行）,small1
8699,ＨＳホールディングス,standard,証券、商品先物取引業,金融（除く銀行）,none
8700,丸八証券,standard,証券、商品先物取引業,金融（除く銀行）,none
8704,トレイダーズホールディングス,standard,証券、商品先物取引業,金融（除く銀行）,none
8705,日産証券グループ,standard,証券、商品先物取引業,金融（除く銀行）,none
8706,極東証券,prime,証券、商品先物取引業,金融（除く銀行）,small1
8707,岩井コスモホールディングス,prime,証券、商品先物取引業,金融（除く銀行）,small1
8708,アイザワ証券グループ,prime,証券、商品先物取引業,金融（除く銀行）,small2
8713,フィデアホールディングス,prime,銀行業,銀行,small2
8714,池田泉州ホールディングス,prime,銀行業,銀行,small1
8715,アニコム　ホールディングス,prime,保険業,金融（除く銀行）,small1
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,prime,保険業,金融（除く銀行）,large70
8729,ソニーフィナンシャルグループ,prime,保険業,金融（除く銀行）,core30
8737,あかつき本社,standard,証券、商品先物取引業,金融（除く銀行）,none
8739,スパークス・グループ,prime,証券、商品先物取引業,金融（除く銀行）,small2
8742,小林洋行,standard,証券、商品先物取引業,金融（除く銀行）,none
8746,ｕｎｂａｎｋｅｄ,standard,証券、商品先物取引業,金融（除く銀行）,none
8747,豊トラスティ証券,standard,証券、商品先物取引業,金融（除く銀行）,none
8750,第一ライフグループ,prime,保険業,金融（除く銀行）,large70
8766,東京海上ホールディングス,prime,保険業,金融（除く銀行）,core30
8769,アドバンテッジリスクマネジメント,standard,サービス業,情報通信・サービスその他,none
8771,イー・ギャランティ,prime,その他金融業,金融（除く銀行）,small1
8772,アサックス,standard,その他金融業,金融（除く銀行）,none
8783,ａｂｃ,standard,その他金融業,金融（除く銀行）,none
8789,フィンテック　グローバル,standard,その他金融業,金融（除く銀行）,none
8793,ＮＥＣキャピタルソリューション,prime,その他金融業,金融（除く銀行）,small2
8795,Ｔ＆Ｄホールディングス,prime,保険業,金融（除く銀行）,mid400
8798,アドバンスクリエイト,prime,保険業,金融（除く銀行）,small2
8801,三井不動産,prime,不動産業,不動産,large70
8802,三菱地所,prime,不動産業,不動産,large70
8803,平和不動産,prime,不動産業,不動産,small1
8804,東京建物,prime,不動産業,不動産,mid400
8818,京阪神ビルディング,prime,不動産業,不動産,small2
8830,住友不動産,prime,不動産業,不動産,large70
8835,太平洋興発,standard,卸売業,商社・卸売,none
8836,ＲＩＳＥ,standard,不動産業,不動産,none
8841,テーオーシー,standard,不動産業,不動産,small2
8844,コスモスイニシア,standard,不動産業,不動産,none
8848,レオパレス２１,prime,不動産業,不動産,small1
8850,スターツコーポレーション,prime,不動産業,不動産,small1
8860,フジ住宅,prime,不動産業,不動産,small2
8864,空港施設,standard,不動産業,不動産,small2
8869,明和地所,standard,不動産業,不動産,small2
8871,ゴールドクレスト,standard,不動産業,不動産,small1
8876,リログループ,prime,サービス業,情報通信・サービスその他,mid400
8877,エスリード,prime,不動産業,不動産,small2
8881,日神グループホールディングス,prime,不動産業,不動産,small2
8887,シーラホールディングス,standard,不動産業,不動産,none
8891,ＡＭＧホールディングス,standard,不動産業,不動産,none
8892,エスコン,prime,不動産業,不動産,small1
8894,ＲＥＶＯＬＵＴＩＯＮ,standard,不動産業,不動産,none
8897,ＭＩＲＡＲＴＨホールディングス,prime,不動産業,不動産,small1
8898,センチュリー２１・ジャパン,standard,不動産業,不動産,none
8904,ＡＶＡＮＴＩＡ,standard,不動産業,不動産,none
8908,毎日コムネット,standard,不動産業,不動産,none
8912,エリアクエスト,standard,不動産業,不動産,none
